-1	-0.000275	0.015975
0	0.007600	0.016400
5	0.040400	0.057200
10	0.014640	0.105360
15	0.017135	0.142705
20	0.005500	0.194500
25	0.016950	0.237450
30	0.013750	0.291250
35	0.012900	0.332700
40	0.015300	0.372500
45	0.028900	0.452900
50	0.012200	0.476200
55	0.003750	0.541250
60	0.022100	0.574100
65	0.015250	0.638750
70	0.012000	0.668000
75	0.016050	0.725850
80	0.011250	0.763750
85	0.025500	0.823500
90	0.010000	0.870000
95	0.013850	0.900050
100	0.020350	0.956950
